"value","type_id","model_name","target_end_date","scenario_id","horizon","location","age_group"
184.4786996626,0.975,3,2023-11-18,3,1,"24","0-130"
204.7449078212,0.99,3,2023-11-18,3,1,"24","0-130"
58.1421234239,0.01,4,2023-11-18,3,1,"24","0-130"
61.5707862891,0.025,4,2023-11-18,3,1,"24","0-130"
64.5050771055,0.05,4,2023-11-18,3,1,"24","0-130"
67.1969373406,0.1,4,2023-11-18,3,1,"24","0-130"
72.4194380561,0.25,4,2023-11-18,3,1,"24","0-130"
77.6837997553,0.5,4,2023-11-18,3,1,"24","0-130"
148.5115325591,0.75,4,2023-11-18,3,1,"24","0-130"
222.3803010683,0.9,4,2023-11-18,3,1,"24","0-130"
227.5215106323,0.95,4,2023-11-18,3,1,"24","0-130"
245.4614908527,0.975,4,2023-11-18,3,1,"24","0-130"
257.4371757344,0.99,4,2023-11-18,3,1,"24","0-130"
29.1889127882,0.01,5,2023-11-18,3,1,"24","0-130"
34.7886001221,0.025,5,2023-11-18,3,1,"24","0-130"
36.7267228866,0.05,5,2023-11-18,3,1,"24","0-130"
40.2734592414,0.1,5,2023-11-18,3,1,"24","0-130"
45.8424900892,0.25,5,2023-11-18,3,1,"24","0-130"
62.722856484,0.5,5,2023-11-18,3,1,"24","0-130"
101.9683506946,0.75,5,2023-11-18,3,1,"24","0-130"
150.3027160319,0.9,5,2023-11-18,3,1,"24","0-130"
198.5618693284,0.95,5,2023-11-18,3,1,"24","0-130"
214.1438398877,0.975,5,2023-11-18,3,1,"24","0-130"
237.8572611751,0.99,5,2023-11-18,3,1,"24","0-130"
10.3345728704,0.01,6,2023-11-18,3,1,"24","0-130"
13.1822021169,0.025,6,2023-11-18,3,1,"24","0-130"
13.6542127599,0.05,6,2023-11-18,3,1,"24","0-130"
16.7821156819,0.1,6,2023-11-18,3,1,"24","0-130"
25.0384155014,0.25,6,2023-11-18,3,1,"24","0-130"
35.2326861659,0.5,6,2023-11-18,3,1,"24","0-130"
53.9544020933,0.75,6,2023-11-18,3,1,"24","0-130"
85.8756472106,0.9,6,2023-11-18,3,1,"24","0-130"
99.4871148133,0.95,6,2023-11-18,3,1,"24","0-130"
131.0186045546,0.975,6,2023-11-18,3,1,"24","0-130"
148.2653425566,0.99,6,2023-11-18,3,1,"24","0-130"
11.9619235947,0.01,7,2023-11-18,3,1,"24","0-130"
14.6590455261,0.025,7,2023-11-18,3,1,"24","0-130"
16.0393513728,0.05,7,2023-11-18,3,1,"24","0-130"
19.1504221432,0.1,7,2023-11-18,3,1,"24","0-130"
28.2850655453,0.25,7,2023-11-18,3,1,"24","0-130"
40.7211609243,0.5,7,2023-11-18,3,1,"24","0-130"
62.1725584975,0.75,7,2023-11-18,3,1,"24","0-130"
94.0496978528,0.9,7,2023-11-18,3,1,"24","0-130"
124.2504343223,0.95,7,2023-11-18,3,1,"24","0-130"
154.8135594374,0.975,7,2023-11-18,3,1,"24","0-130"
171.6325544672,0.99,7,2023-11-18,3,1,"24","0-130"
15.5946800674,0.01,1,2023-11-18,4,1,"24","0-130"
18.5523066581,0.025,1,2023-11-18,4,1,"24","0-130"
22.444123963,0.05,1,2023-11-18,4,1,"24","0-130"
26.6775297775,0.1,1,2023-11-18,4,1,"24","0-130"
38.4319411564,0.25,1,2023-11-18,4,1,"24","0-130"
57.7341011354,0.5,1,2023-11-18,4,1,"24","0-130"
91.3996493226,0.75,1,2023-11-18,4,1,"24","0-130"
152.8641553001,0.9,1,2023-11-18,4,1,"24","0-130"
179.2549760152,0.95,1,2023-11-18,4,1,"24","0-130"
205.68431102,0.975,1,2023-11-18,4,1,"24","0-130"
222.1670158295,0.99,1,2023-11-18,4,1,"24","0-130"
14.5518098771,0.01,2,2023-11-18,4,1,"24","0-130"
17.8777757855,0.025,2,2023-11-18,4,1,"24","0-130"
20.5071636331,0.05,2,2023-11-18,4,1,"24","0-130"
25.4549563612,0.1,2,2023-11-18,4,1,"24","0-130"
37.9497395612,0.25,2,2023-11-18,4,1,"24","0-130"
65.9009435252,0.5,2,2023-11-18,4,1,"24","0-130"
