"value","type_id","model_name","target_end_date","scenario_id","horizon","location","age_group"
22.2722732217,0.025,6,,2,,"41","0-130"
36.0299091595,0.05,6,,2,,"41","0-130"
39.9248141122,0.1,6,,2,,"41","0-130"
50.5808828055,0.25,6,,2,,"41","0-130"
90.42946129,0.5,6,,2,,"41","0-130"
134.4048973155,0.75,6,,2,,"41","0-130"
152.489332261,0.9,6,,2,,"41","0-130"
169.0662059615,0.95,6,,2,,"41","0-130"
173.473361573,0.975,6,,2,,"41","0-130"
182.0846745558,0.99,6,,2,,"41","0-130"
24.5495730099,0.01,7,,2,,"41","0-130"
26.5030405007,0.025,7,,2,,"41","0-130"
38.3504606541,0.05,7,,2,,"41","0-130"
45.9180966066,0.1,7,,2,,"41","0-130"
61.1150700777,0.25,7,,2,,"41","0-130"
106.2418543872,0.5,7,,2,,"41","0-130"
152.2531475276,0.75,7,,2,,"41","0-130"
182.7135138017,0.9,7,,2,,"41","0-130"
195.1107703539,0.95,7,,2,,"41","0-130"
212.7767070688,0.975,7,,2,,"41","0-130"
223.8247430771,0.99,7,,2,,"41","0-130"
26.7064504121,0.01,1,,3,,"41","0-130"
32.3965081103,0.025,1,,3,,"41","0-130"
38.3600974912,0.05,1,,3,,"41","0-130"
55.1069202551,0.1,1,,3,,"41","0-130"
89.9764945072,0.25,1,,3,,"41","0-130"
148.1096798885,0.5,1,,3,,"41","0-130"
200.3788629439,0.75,1,,3,,"41","0-130"
268.0477199653,0.9,1,,3,,"41","0-130"
292.5961134476,0.95,1,,3,,"41","0-130"
303.0116958808,0.975,1,,3,,"41","0-130"
321.1695737094,0.99,1,,3,,"41","0-130"
28.6830083033,0.01,3,,3,,"41","0-130"
34.3624762068,0.025,3,,3,,"41","0-130"
38.8642576991,0.05,3,,3,,"41","0-130"
56.3922214658,0.1,3,,3,,"41","0-130"
92.3746952905,0.25,3,,3,,"41","0-130"
148.8699960953,0.5,3,,3,,"41","0-130"
187.6621948532,0.75,3,,3,,"41","0-130"
233.0533420562,0.9,3,,3,,"41","0-130"
265.2850372519,0.95,3,,3,,"41","0-130"
287.1755517697,0.975,3,,3,,"41","0-130"
295.9708379246,0.99,3,,3,,"41","0-130"
45.3027967123,0.01,4,,3,,"41","0-130"
48.5188714398,0.025,4,,3,,"41","0-130"
62.8396662986,0.05,4,,3,,"41","0-130"
90.5486173549,0.1,4,,3,,"41","0-130"
169.9783606378,0.25,4,,3,,"41","0-130"
233.8985637277,0.5,4,,3,,"41","0-130"
279.4781214231,0.75,4,,3,,"41","0-130"
303.0116958808,0.9,4,,3,,"41","0-130"
317.4753444982,0.95,4,,3,,"41","0-130"
326.7109175264,0.975,4,,3,,"41","0-130"
333.6910795217,0.99,4,,3,,"41","0-130"
34.4669536908,0.01,5,,3,,"41","0-130"
39.9967104955,0.025,5,,3,,"41","0-130"
48.510796439,0.05,5,,3,,"41","0-130"
83.3335218753,0.1,5,,3,,"41","0-130"
118.6184298373,0.25,5,,3,,"41","0-130"
170.5279045156,0.5,5,,3,,"41","0-130"
210.1332865858,0.75,5,,3,,"41","0-130"
265.2850372519,0.9,5,,3,,"41","0-130"
287.1755517697,0.95,5,,3,,"41","0-130"
293.5227819123,0.975,5,,3,,"41","0-130"
300.866949949,0.99,5,,3,,"41","0-130"
23.6036794856,0.01,6,,3,,"41","0-130"
25.62873464,0.025,6,,3,,"41","0-130"
31.5898186545,0.05,6,,3,,"41","0-130"
34.613265855,0.1,6,,3,,"41","0-130"
61.7613379684,0.25,6,,3,,"41","0-130"
105.4971446681,0.5,6,,3,,"41","0-130"
133.5371461805,0.75,6,,3,,"41","0-130"
179.740116646,0.9,6,,3,,"41","0-130"
191.2476855044,0.95,6,,3,,"41","0-130"
194.1809508819,0.975,6,,3,,"41","0-130"
198.1462635832,0.99,6,,3,,"41","0-130"
26.6067479282,0.01,7,,3,,"41","0-130"
29.7211384908,0.025,7,,3,,"41","0-130"
