"value","type_id","model_name","target_end_date","scenario_id","horizon","location","age_group"
1260.8398108639,0.975,5,,2,,"36","0-130"
1265.9882219669,0.99,5,,2,,"36","0-130"
420.0720269122,0.01,6,,2,,"36","0-130"
425.3656198215,0.025,6,,2,,"36","0-130"
439.2073423644,0.05,6,,2,,"36","0-130"
519.9772364358,0.1,6,,2,,"36","0-130"
579.8048765938,0.25,6,,2,,"36","0-130"
650.619712054,0.5,6,,2,,"36","0-130"
741.53709754,0.75,6,,2,,"36","0-130"
835.0123686924,0.9,6,,2,,"36","0-130"
872.9916968167,0.95,6,,2,,"36","0-130"
885.279657215,0.975,6,,2,,"36","0-130"
901.3216132478,0.99,6,,2,,"36","0-130"
507.5392274226,0.01,7,,2,,"36","0-130"
513.0164360136,0.025,7,,2,,"36","0-130"
527.6948966414,0.05,7,,2,,"36","0-130"
594.1184871926,0.1,7,,2,,"36","0-130"
655.9273607482,0.25,7,,2,,"36","0-130"
770.9149192004,0.5,7,,2,,"36","0-130"
884.4422716,0.75,7,,2,,"36","0-130"
955.2989442712,0.9,7,,2,,"36","0-130"
988.0353276819,0.95,7,,2,,"36","0-130"
1036.5298582831,0.975,7,,2,,"36","0-130"
1112.3534210266,0.99,7,,2,,"36","0-130"
466.9767707144,0.01,1,,3,,"36","0-130"
518.0817117052,0.025,1,,3,,"36","0-130"
550.8685911655,0.05,1,,3,,"36","0-130"
601.1044951597,0.1,1,,3,,"36","0-130"
712.7119015701,0.25,1,,3,,"36","0-130"
928.5179512774,0.5,1,,3,,"36","0-130"
1223.2084480926,0.75,1,,3,,"36","0-130"
1299.0308028145,0.9,1,,3,,"36","0-130"
1318.9976785757,0.95,1,,3,,"36","0-130"
1340.7419968336,0.975,1,,3,,"36","0-130"
1364.5232548241,0.99,1,,3,,"36","0-130"
495.1531813206,0.01,3,,3,,"36","0-130"
559.9239855338,0.025,3,,3,,"36","0-130"
601.7774453757,0.05,3,,3,,"36","0-130"
661.7307916107,0.1,3,,3,,"36","0-130"
772.1039143251,0.25,3,,3,,"36","0-130"
928.5179512774,0.5,3,,3,,"36","0-130"
1103.5353395413,0.75,3,,3,,"36","0-130"
1186.0632183456,0.9,3,,3,,"36","0-130"
1204.5696278382,0.95,3,,3,,"36","0-130"
1257.8510395047,0.975,3,,3,,"36","0-130"
1302.4130928124,0.99,3,,3,,"36","0-130"
1179.3814365719,0.01,4,,3,,"36","0-130"
1203.8286303302,0.025,4,,3,,"36","0-130"
1215.0190132842,0.05,4,,3,,"36","0-130"
1227.6146254932,0.1,4,,3,,"36","0-130"
1254.6917963369,0.25,4,,3,,"36","0-130"
1284.9471521584,0.5,4,,3,,"36","0-130"
1309.8927916182,0.75,4,,3,,"36","0-130"
1340.7419968336,0.9,4,,3,,"36","0-130"
1358.5857603112,0.95,4,,3,,"36","0-130"
1373.4294965936,0.975,4,,3,,"36","0-130"
1400.4666677359,0.99,4,,3,,"36","0-130"
778.82999452,0.01,5,,3,,"36","0-130"
843.5396386483,0.025,5,,3,,"36","0-130"
882.0925712067,0.05,5,,3,,"36","0-130"
905.5619654414,0.1,5,,3,,"36","0-130"
978.8933189648,0.25,5,,3,,"36","0-130"
1103.5353395413,0.5,5,,3,,"36","0-130"
1168.6292746279,0.75,5,,3,,"36","0-130"
1204.5696278382,0.9,5,,3,,"36","0-130"
1257.8510395047,0.95,5,,3,,"36","0-130"
1285.9495931739,0.975,5,,3,,"36","0-130"
1335.3400920896,0.99,5,,3,,"36","0-130"
