"scenario_id","horizon","location_name","target_end_date","model_name","value"
1,7,"Georgia",2023-12-30,1,0
1,7,"Maryland",2023-12-30,1,0
1,7,"Michigan",2023-12-30,1,0
1,7,"Minnesota",2023-12-30,1,0
1,7,"New Mexico",2023-12-30,1,0.5
1,7,"New York",2023-12-30,1,0
1,7,"Oregon",2023-12-30,1,0
1,7,"Tennessee",2023-12-30,1,0
1,7,"US",2023-12-30,1,0
1,7,"Utah",2023-12-30,1,0.5
1,7,"California",2023-12-30,2,0
1,7,"Colorado",2023-12-30,2,0
1,7,"Connecticut",2023-12-30,2,0
1,7,"Georgia",2023-12-30,2,0
1,7,"Maryland",2023-12-30,2,0
1,7,"Michigan",2023-12-30,2,0
1,7,"Minnesota",2023-12-30,2,0
1,7,"New Mexico",2023-12-30,2,0.5
1,7,"New York",2023-12-30,2,0
1,7,"Oregon",2023-12-30,2,0
1,7,"Tennessee",2023-12-30,2,0
1,7,"US",2023-12-30,2,0
1,7,"Utah",2023-12-30,2,0.25
1,7,"California",2023-12-30,4,0
1,7,"Colorado",2023-12-30,4,0
1,7,"Connecticut",2023-12-30,4,0
1,7,"Georgia",2023-12-30,4,0
1,7,"Maryland",2023-12-30,4,0
1,7,"Michigan",2023-12-30,4,0
1,7,"Minnesota",2023-12-30,4,0
1,7,"New Mexico",2023-12-30,4,0
1,7,"New York",2023-12-30,4,0
1,7,"Oregon",2023-12-30,4,0
1,7,"Tennessee",2023-12-30,4,0
1,7,"US",2023-12-30,4,0
1,7,"Utah",2023-12-30,4,0
1,7,"California",2023-12-30,5,0
1,7,"Colorado",2023-12-30,5,0
1,7,"Connecticut",2023-12-30,5,0
1,7,"Georgia",2023-12-30,5,0
1,7,"Maryland",2023-12-30,5,0
1,7,"Michigan",2023-12-30,5,0
1,7,"Minnesota",2023-12-30,5,0
1,7,"New Mexico",2023-12-30,5,0
1,7,"New York",2023-12-30,5,0
1,7,"Oregon",2023-12-30,5,0
1,7,"Tennessee",2023-12-30,5,0
1,7,"US",2023-12-30,5,0
1,7,"Utah",2023-12-30,5,1
1,7,"California",2023-12-30,6,0
1,7,"Colorado",2023-12-30,6,0
1,7,"Connecticut",2023-12-30,6,0
1,7,"Georgia",2023-12-30,6,0
1,7,"Maryland",2023-12-30,6,0
1,7,"Michigan",2023-12-30,6,0
1,7,"Minnesota",2023-12-30,6,0
1,7,"New Mexico",2023-12-30,6,1
1,7,"New York",2023-12-30,6,0
1,7,"Oregon",2023-12-30,6,0
1,7,"Tennessee",2023-12-30,6,0
1,7,"US",2023-12-30,6,0
1,7,"Utah",2023-12-30,6,0
1,7,"California",2023-12-30,7,0
1,7,"Colorado",2023-12-30,7,0
1,7,"Connecticut",2023-12-30,7,0
1,7,"Georgia",2023-12-30,7,0
1,7,"Maryland",2023-12-30,7,0
1,7,"Michigan",2023-12-30,7,0
1,7,"Minnesota",2023-12-30,7,0
1,7,"New Mexico",2023-12-30,7,1
1,7,"New York",2023-12-30,7,0
1,7,"Oregon",2023-12-30,7,0
1,7,"Tennessee",2023-12-30,7,0
1,7,"US",2023-12-30,7,0
1,7,"Utah",2023-12-30,7,0
2,7,"California",2023-12-30,1,0
2,7,"Colorado",2023-12-30,1,0
2,7,"Connecticut",2023-12-30,1,0.5
2,7,"Georgia",2023-12-30,1,0
2,7,"Maryland",2023-12-30,1,0
2,7,"Michigan",2023-12-30,1,0
2,7,"Minnesota",2023-12-30,1,0
2,7,"New Mexico",2023-12-30,1,0
2,7,"New York",2023-12-30,1,0
2,7,"Oregon",2023-12-30,1,0
2,7,"Tennessee",2023-12-30,1,0
2,7,"US",2023-12-30,1,0
2,7,"Utah",2023-12-30,1,0.5
2,7,"California",2023-12-30,2,0
2,7,"Colorado",2023-12-30,2,0
2,7,"Connecticut",2023-12-30,2,0.5
2,7,"Georgia",2023-12-30,2,0
2,7,"Maryland",2023-12-30,2,0
2,7,"Michigan",2023-12-30,2,0
2,7,"Minnesota",2023-12-30,2,0
2,7,"New Mexico",2023-12-30,2,0
2,7,"New York",2023-12-30,2,0
2,7,"Oregon",2023-12-30,2,0
2,7,"Tennessee",2023-12-30,2,0
2,7,"US",2023-12-30,2,0
2,7,"Utah",2023-12-30,2,0.25
2,7,"California",2023-12-30,4,0
2,7,"Colorado",2023-12-30,4,0
2,7,"Connecticut",2023-12-30,4,0
2,7,"Georgia",2023-12-30,4,0
2,7,"Maryland",2023-12-30,4,0
2,7,"Michigan",2023-12-30,4,0
2,7,"Minnesota",2023-12-30,4,0
2,7,"New Mexico",2023-12-30,4,0
2,7,"New York",2023-12-30,4,0
2,7,"Oregon",2023-12-30,4,0
2,7,"Tennessee",2023-12-30,4,0
2,7,"US",2023-12-30,4,0
2,7,"Utah",2023-12-30,4,0
2,7,"California",2023-12-30,5,0
2,7,"Colorado",2023-12-30,5,0
2,7,"Connecticut",2023-12-30,5,1
2,7,"Georgia",2023-12-30,5,0
2,7,"Maryland",2023-12-30,5,0
2,7,"Michigan",2023-12-30,5,0
2,7,"Minnesota",2023-12-30,5,0
2,7,"New Mexico",2023-12-30,5,0
2,7,"New York",2023-12-30,5,0
2,7,"Oregon",2023-12-30,5,0
2,7,"Tennessee",2023-12-30,5,0
2,7,"US",2023-12-30,5,0
2,7,"Utah",2023-12-30,5,0
2,7,"California",2023-12-30,6,0
2,7,"Colorado",2023-12-30,6,0
2,7,"Connecticut",2023-12-30,6,1
2,7,"Georgia",2023-12-30,6,0
2,7,"Maryland",2023-12-30,6,0
2,7,"Michigan",2023-12-30,6,0
2,7,"Minnesota",2023-12-30,6,0
2,7,"New Mexico",2023-12-30,6,0
2,7,"New York",2023-12-30,6,0
2,7,"Oregon",2023-12-30,6,0
2,7,"Tennessee",2023-12-30,6,0
2,7,"US",2023-12-30,6,0
2,7,"Utah",2023-12-30,6,1
2,7,"California",2023-12-30,7,0
2,7,"Colorado",2023-12-30,7,0
2,7,"Connecticut",2023-12-30,7,0
2,7,"Georgia",2023-12-30,7,0
2,7,"Maryland",2023-12-30,7,0
2,7,"Michigan",2023-12-30,7,0
2,7,"Minnesota",2023-12-30,7,0
2,7,"New Mexico",2023-12-30,7,0
2,7,"New York",2023-12-30,7,0
2,7,"Oregon",2023-12-30,7,0
2,7,"Tennessee",2023-12-30,7,0
2,7,"US",2023-12-30,7,0
2,7,"Utah",2023-12-30,7,0
3,7,"California",2023-12-30,1,0
3,7,"Colorado",2023-12-30,1,0
3,7,"Connecticut",2023-12-30,1,0
3,7,"Georgia",2023-12-30,1,0
3,7,"Maryland",2023-12-30,1,0
3,7,"Michigan",2023-12-30,1,0
3,7,"Minnesota",2023-12-30,1,0
3,7,"New Mexico",2023-12-30,1,0
3,7,"New York",2023-12-30,1,0
3,7,"Oregon",2023-12-30,1,0
3,7,"Tennessee",2023-12-30,1,0
3,7,"US",2023-12-30,1,0
3,7,"Utah",2023-12-30,1,0
3,7,"California",2023-12-30,2,0
3,7,"Colorado",2023-12-30,2,0
3,7,"Connecticut",2023-12-30,2,0
3,7,"Georgia",2023-12-30,2,0
3,7,"Maryland",2023-12-30,2,0
3,7,"Michigan",2023-12-30,2,0
3,7,"Minnesota",2023-12-30,2,0
3,7,"New Mexico",2023-12-30,2,0
3,7,"New York",2023-12-30,2,0
3,7,"Oregon",2023-12-30,2,0
3,7,"Tennessee",2023-12-30,2,0
3,7,"US",2023-12-30,2,0
3,7,"Utah",2023-12-30,2,0.25
3,7,"California",2023-12-30,4,0
3,7,"Colorado",2023-12-30,4,0
3,7,"Connecticut",2023-12-30,4,0
3,7,"Georgia",2023-12-30,4,0
3,7,"Maryland",2023-12-30,4,0
3,7,"Michigan",2023-12-30,4,0
3,7,"Minnesota",2023-12-30,4,0
3,7,"New Mexico",2023-12-30,4,0
3,7,"New York",2023-12-30,4,0
3,7,"Oregon",2023-12-30,4,0
3,7,"Tennessee",2023-12-30,4,0
3,7,"US",2023-12-30,4,0
3,7,"Utah",2023-12-30,4,1
3,7,"California",2023-12-30,5,0
3,7,"Colorado",2023-12-30,5,0
3,7,"Connecticut",2023-12-30,5,0
3,7,"Georgia",2023-12-30,5,0
3,7,"Maryland",2023-12-30,5,0
3,7,"Michigan",2023-12-30,5,0
3,7,"Minnesota",2023-12-30,5,0
3,7,"New Mexico",2023-12-30,5,0
3,7,"New York",2023-12-30,5,0
3,7,"Oregon",2023-12-30,5,0
3,7,"Tennessee",2023-12-30,5,0
3,7,"US",2023-12-30,5,0
3,7,"Utah",2023-12-30,5,0
3,7,"California",2023-12-30,6,0
3,7,"Colorado",2023-12-30,6,0
3,7,"Connecticut",2023-12-30,6,0
3,7,"Georgia",2023-12-30,6,0
3,7,"Maryland",2023-12-30,6,0
3,7,"Michigan",2023-12-30,6,0
3,7,"Minnesota",2023-12-30,6,0
3,7,"New Mexico",2023-12-30,6,0
3,7,"New York",2023-12-30,6,0
3,7,"Oregon",2023-12-30,6,0
3,7,"Tennessee",2023-12-30,6,0
3,7,"US",2023-12-30,6,0
3,7,"Utah",2023-12-30,6,0
3,7,"California",2023-12-30,7,0
3,7,"Colorado",2023-12-30,7,0
3,7,"Connecticut",2023-12-30,7,0
3,7,"Georgia",2023-12-30,7,0
3,7,"Maryland",2023-12-30,7,0
3,7,"Michigan",2023-12-30,7,0
3,7,"Minnesota",2023-12-30,7,0
3,7,"New Mexico",2023-12-30,7,0
3,7,"New York",2023-12-30,7,0
3,7,"Oregon",2023-12-30,7,0
3,7,"Tennessee",2023-12-30,7,0
3,7,"US",2023-12-30,7,0
3,7,"Utah",2023-12-30,7,0
4,7,"California",2023-12-30,1,0
4,7,"Colorado",2023-12-30,1,0
4,7,"Connecticut",2023-12-30,1,0
4,7,"Georgia",2023-12-30,1,0
4,7,"Maryland",2023-12-30,1,0
4,7,"Michigan",2023-12-30,1,0
4,7,"Minnesota",2023-12-30,1,0
4,7,"New Mexico",2023-12-30,1,0
4,7,"New York",2023-12-30,1,0
4,7,"Oregon",2023-12-30,1,0
4,7,"Tennessee",2023-12-30,1,0
4,7,"US",2023-12-30,1,0
4,7,"Utah",2023-12-30,1,1
4,7,"California",2023-12-30,2,0
4,7,"Colorado",2023-12-30,2,0
4,7,"Connecticut",2023-12-30,2,0
4,7,"Georgia",2023-12-30,2,0
4,7,"Maryland",2023-12-30,2,0
4,7,"Michigan",2023-12-30,2,0
4,7,"Minnesota",2023-12-30,2,0
4,7,"New Mexico",2023-12-30,2,0
4,7,"New York",2023-12-30,2,0
4,7,"Oregon",2023-12-30,2,0
4,7,"Tennessee",2023-12-30,2,0
4,7,"US",2023-12-30,2,0
4,7,"Utah",2023-12-30,2,1
4,7,"California",2023-12-30,4,0
4,7,"Colorado",2023-12-30,4,0
4,7,"Connecticut",2023-12-30,4,0
4,7,"Georgia",2023-12-30,4,0
4,7,"Maryland",2023-12-30,4,0
4,7,"Michigan",2023-12-30,4,0
4,7,"Minnesota",2023-12-30,4,0
4,7,"New Mexico",2023-12-30,4,0
4,7,"New York",2023-12-30,4,0
4,7,"Oregon",2023-12-30,4,0
4,7,"Tennessee",2023-12-30,4,0
4,7,"US",2023-12-30,4,0
4,7,"Utah",2023-12-30,4,1
4,7,"California",2023-12-30,5,0
4,7,"Colorado",2023-12-30,5,0
4,7,"Connecticut",2023-12-30,5,0
4,7,"Georgia",2023-12-30,5,0
4,7,"Maryland",2023-12-30,5,0
4,7,"Michigan",2023-12-30,5,0
4,7,"Minnesota",2023-12-30,5,0
4,7,"New Mexico",2023-12-30,5,0
4,7,"New York",2023-12-30,5,0
4,7,"Oregon",2023-12-30,5,0
4,7,"Tennessee",2023-12-30,5,0
4,7,"US",2023-12-30,5,0
4,7,"Utah",2023-12-30,5,1
4,7,"California",2023-12-30,6,0
4,7,"Colorado",2023-12-30,6,0
4,7,"Connecticut",2023-12-30,6,0
4,7,"Georgia",2023-12-30,6,0
4,7,"Maryland",2023-12-30,6,0
4,7,"Michigan",2023-12-30,6,0
4,7,"Minnesota",2023-12-30,6,0
4,7,"New Mexico",2023-12-30,6,0
4,7,"New York",2023-12-30,6,0
4,7,"Oregon",2023-12-30,6,0
4,7,"Tennessee",2023-12-30,6,0
4,7,"US",2023-12-30,6,0
4,7,"Utah",2023-12-30,6,1
4,7,"California",2023-12-30,7,0
4,7,"Colorado",2023-12-30,7,0
4,7,"Connecticut",2023-12-30,7,0
4,7,"Georgia",2023-12-30,7,0
4,7,"Maryland",2023-12-30,7,0
4,7,"Michigan",2023-12-30,7,0
4,7,"Minnesota",2023-12-30,7,0
4,7,"New Mexico",2023-12-30,7,0
4,7,"New York",2023-12-30,7,0
4,7,"Oregon",2023-12-30,7,0
4,7,"Tennessee",2023-12-30,7,0
4,7,"US",2023-12-30,7,0
4,7,"Utah",2023-12-30,7,1
5,7,"California",2023-12-30,1,0
5,7,"Colorado",2023-12-30,1,0
5,7,"Connecticut",2023-12-30,1,0
5,7,"Georgia",2023-12-30,1,0
5,7,"Maryland",2023-12-30,1,0
5,7,"Michigan",2023-12-30,1,0
5,7,"Minnesota",2023-12-30,1,0
5,7,"New Mexico",2023-12-30,1,1
5,7,"New York",2023-12-30,1,0
5,7,"Oregon",2023-12-30,1,0
5,7,"Tennessee",2023-12-30,1,0
5,7,"US",2023-12-30,1,0
5,7,"Utah",2023-12-30,1,0.5
5,7,"California",2023-12-30,2,0
5,7,"Colorado",2023-12-30,2,0
5,7,"Connecticut",2023-12-30,2,0
5,7,"Georgia",2023-12-30,2,0
5,7,"Maryland",2023-12-30,2,0
5,7,"Michigan",2023-12-30,2,0
5,7,"Minnesota",2023-12-30,2,0
5,7,"New Mexico",2023-12-30,2,0.5
5,7,"New York",2023-12-30,2,0
5,7,"Oregon",2023-12-30,2,0
5,7,"Tennessee",2023-12-30,2,0
5,7,"US",2023-12-30,2,0
5,7,"Utah",2023-12-30,2,0.25
5,7,"California",2023-12-30,4,0
5,7,"Colorado",2023-12-30,4,0
5,7,"Connecticut",2023-12-30,4,0
5,7,"Georgia",2023-12-30,4,0
5,7,"Maryland",2023-12-30,4,0
5,7,"Michigan",2023-12-30,4,0
5,7,"Minnesota",2023-12-30,4,0
5,7,"New Mexico",2023-12-30,4,0
5,7,"New York",2023-12-30,4,0
5,7,"Oregon",2023-12-30,4,0
5,7,"Tennessee",2023-12-30,4,0
5,7,"US",2023-12-30,4,0
5,7,"Utah",2023-12-30,4,0
5,7,"California",2023-12-30,5,0
5,7,"Colorado",2023-12-30,5,0
5,7,"Connecticut",2023-12-30,5,0
5,7,"Georgia",2023-12-30,5,0
5,7,"Maryland",2023-12-30,5,0
5,7,"Michigan",2023-12-30,5,0
5,7,"Minnesota",2023-12-30,5,0
5,7,"New Mexico",2023-12-30,5,0
5,7,"New York",2023-12-30,5,0
5,7,"Oregon",2023-12-30,5,0
5,7,"Tennessee",2023-12-30,5,0
5,7,"US",2023-12-30,5,0
5,7,"Utah",2023-12-30,5,0
5,7,"California",2023-12-30,6,0
5,7,"Colorado",2023-12-30,6,0
5,7,"Connecticut",2023-12-30,6,0
5,7,"Georgia",2023-12-30,6,0
5,7,"Maryland",2023-12-30,6,0
5,7,"Michigan",2023-12-30,6,0
5,7,"Minnesota",2023-12-30,6,0
5,7,"New Mexico",2023-12-30,6,1
5,7,"New York",2023-12-30,6,0
5,7,"Oregon",2023-12-30,6,0
5,7,"Tennessee",2023-12-30,6,0
5,7,"US",2023-12-30,6,0
5,7,"Utah",2023-12-30,6,1
5,7,"California",2023-12-30,7,0
5,7,"Colorado",2023-12-30,7,0
5,7,"Connecticut",2023-12-30,7,0
5,7,"Georgia",2023-12-30,7,0
5,7,"Maryland",2023-12-30,7,0
5,7,"Michigan",2023-12-30,7,0
5,7,"Minnesota",2023-12-30,7,0
5,7,"New Mexico",2023-12-30,7,1
5,7,"New York",2023-12-30,7,0
5,7,"Oregon",2023-12-30,7,0
5,7,"Tennessee",2023-12-30,7,0
5,7,"US",2023-12-30,7,0
5,7,"Utah",2023-12-30,7,0
1,8,"California",2024-01-06,1,0
1,8,"Colorado",2024-01-06,1,0
1,8,"Connecticut",2024-01-06,1,0
1,8,"Georgia",2024-01-06,1,0
1,8,"Maryland",2024-01-06,1,0
1,8,"Michigan",2024-01-06,1,0
1,8,"Minnesota",2024-01-06,1,0
1,8,"New Mexico",2024-01-06,1,0
1,8,"New York",2024-01-06,1,0
1,8,"Oregon",2024-01-06,1,0
1,8,"Tennessee",2024-01-06,1,0
1,8,"US",2024-01-06,1,0
1,8,"Utah",2024-01-06,1,0.5
1,8,"California",2024-01-06,2,0
1,8,"Colorado",2024-01-06,2,0.25
1,8,"Connecticut",2024-01-06,2,0
1,8,"Georgia",2024-01-06,2,0
1,8,"Maryland",2024-01-06,2,0
1,8,"Michigan",2024-01-06,2,0
1,8,"Minnesota",2024-01-06,2,0
1,8,"New Mexico",2024-01-06,2,0
1,8,"New York",2024-01-06,2,0
1,8,"Oregon",2024-01-06,2,0
1,8,"Tennessee",2024-01-06,2,0
1,8,"US",2024-01-06,2,0
1,8,"Utah",2024-01-06,2,0.5
1,8,"California",2024-01-06,4,0
1,8,"Colorado",2024-01-06,4,0
1,8,"Connecticut",2024-01-06,4,0
1,8,"Georgia",2024-01-06,4,0
1,8,"Maryland",2024-01-06,4,0
1,8,"Michigan",2024-01-06,4,0
1,8,"Minnesota",2024-01-06,4,0
1,8,"New Mexico",2024-01-06,4,0
1,8,"New York",2024-01-06,4,0
1,8,"Oregon",2024-01-06,4,0
1,8,"Tennessee",2024-01-06,4,0
1,8,"US",2024-01-06,4,0
1,8,"Utah",2024-01-06,4,0
1,8,"California",2024-01-06,5,0
1,8,"Colorado",2024-01-06,5,0
1,8,"Connecticut",2024-01-06,5,0
1,8,"Georgia",2024-01-06,5,0
1,8,"Maryland",2024-01-06,5,0
1,8,"Michigan",2024-01-06,5,0
1,8,"Minnesota",2024-01-06,5,0
1,8,"New Mexico",2024-01-06,5,0
1,8,"New York",2024-01-06,5,0
1,8,"Oregon",2024-01-06,5,0
1,8,"Tennessee",2024-01-06,5,0
1,8,"US",2024-01-06,5,0
1,8,"Utah",2024-01-06,5,0
1,8,"California",2024-01-06,6,0
1,8,"Colorado",2024-01-06,6,1
1,8,"Connecticut",2024-01-06,6,0
1,8,"Georgia",2024-01-06,6,0
1,8,"Maryland",2024-01-06,6,0
1,8,"Michigan",2024-01-06,6,0
1,8,"Minnesota",2024-01-06,6,0
1,8,"New Mexico",2024-01-06,6,0
1,8,"New York",2024-01-06,6,0
1,8,"Oregon",2024-01-06,6,0
1,8,"Tennessee",2024-01-06,6,0
1,8,"US",2024-01-06,6,0
1,8,"Utah",2024-01-06,6,1
1,8,"California",2024-01-06,7,0
1,8,"Colorado",2024-01-06,7,0
1,8,"Connecticut",2024-01-06,7,0
1,8,"Georgia",2024-01-06,7,0
1,8,"Maryland",2024-01-06,7,0
1,8,"Michigan",2024-01-06,7,0
1,8,"Minnesota",2024-01-06,7,0
1,8,"New Mexico",2024-01-06,7,0
1,8,"New York",2024-01-06,7,0
1,8,"Oregon",2024-01-06,7,0
1,8,"Tennessee",2024-01-06,7,0
1,8,"US",2024-01-06,7,0
1,8,"Utah",2024-01-06,7,1
2,8,"California",2024-01-06,1,0
2,8,"Colorado",2024-01-06,1,0.5
2,8,"Connecticut",2024-01-06,1,0
2,8,"Georgia",2024-01-06,1,0
2,8,"Maryland",2024-01-06,1,0.5
2,8,"Michigan",2024-01-06,1,0
2,8,"Minnesota",2024-01-06,1,0
2,8,"New Mexico",2024-01-06,1,0
2,8,"New York",2024-01-06,1,0
2,8,"Oregon",2024-01-06,1,0
2,8,"Tennessee",2024-01-06,1,0
2,8,"US",2024-01-06,1,0
2,8,"Utah",2024-01-06,1,0
2,8,"California",2024-01-06,2,0
2,8,"Colorado",2024-01-06,2,0.5
2,8,"Connecticut",2024-01-06,2,0
2,8,"Georgia",2024-01-06,2,0
2,8,"Maryland",2024-01-06,2,0.5
2,8,"Michigan",2024-01-06,2,0
2,8,"Minnesota",2024-01-06,2,0
2,8,"New Mexico",2024-01-06,2,0
2,8,"New York",2024-01-06,2,0
2,8,"Oregon",2024-01-06,2,0
2,8,"Tennessee",2024-01-06,2,0
2,8,"US",2024-01-06,2,0
2,8,"Utah",2024-01-06,2,0.25
2,8,"California",2024-01-06,4,0
2,8,"Colorado",2024-01-06,4,0
2,8,"Connecticut",2024-01-06,4,0
2,8,"Georgia",2024-01-06,4,0
2,8,"Maryland",2024-01-06,4,0
2,8,"Michigan",2024-01-06,4,0
2,8,"Minnesota",2024-01-06,4,0
2,8,"New Mexico",2024-01-06,4,0
2,8,"New York",2024-01-06,4,0
2,8,"Oregon",2024-01-06,4,0
2,8,"Tennessee",2024-01-06,4,0
2,8,"US",2024-01-06,4,0
2,8,"Utah",2024-01-06,4,0
2,8,"California",2024-01-06,5,0
2,8,"Colorado",2024-01-06,5,0
2,8,"Connecticut",2024-01-06,5,0
2,8,"Georgia",2024-01-06,5,0
2,8,"Maryland",2024-01-06,5,0
2,8,"Michigan",2024-01-06,5,0
2,8,"Minnesota",2024-01-06,5,0
2,8,"New Mexico",2024-01-06,5,0
2,8,"New York",2024-01-06,5,0
2,8,"Oregon",2024-01-06,5,0
2,8,"Tennessee",2024-01-06,5,0
2,8,"US",2024-01-06,5,0
2,8,"Utah",2024-01-06,5,1
2,8,"California",2024-01-06,6,0
2,8,"Colorado",2024-01-06,6,1
2,8,"Connecticut",2024-01-06,6,0
2,8,"Georgia",2024-01-06,6,0
2,8,"Maryland",2024-01-06,6,1
2,8,"Michigan",2024-01-06,6,0
2,8,"Minnesota",2024-01-06,6,0
2,8,"New Mexico",2024-01-06,6,0
2,8,"New York",2024-01-06,6,0
2,8,"Oregon",2024-01-06,6,0
2,8,"Tennessee",2024-01-06,6,0
2,8,"US",2024-01-06,6,0
2,8,"Utah",2024-01-06,6,0
2,8,"California",2024-01-06,7,0
2,8,"Colorado",2024-01-06,7,1
2,8,"Connecticut",2024-01-06,7,0
2,8,"Georgia",2024-01-06,7,0
2,8,"Maryland",2024-01-06,7,1
2,8,"Michigan",2024-01-06,7,0
2,8,"Minnesota",2024-01-06,7,0
2,8,"New Mexico",2024-01-06,7,0
2,8,"New York",2024-01-06,7,0
2,8,"Oregon",2024-01-06,7,0
2,8,"Tennessee",2024-01-06,7,0
2,8,"US",2024-01-06,7,0
2,8,"Utah",2024-01-06,7,0
3,8,"California",2024-01-06,1,0
3,8,"Colorado",2024-01-06,1,0.5
3,8,"Connecticut",2024-01-06,1,0
3,8,"Georgia",2024-01-06,1,0
3,8,"Maryland",2024-01-06,1,0
3,8,"Michigan",2024-01-06,1,0
3,8,"Minnesota",2024-01-06,1,0
3,8,"New Mexico",2024-01-06,1,0
3,8,"New York",2024-01-06,1,0
3,8,"Oregon",2024-01-06,1,0
3,8,"Tennessee",2024-01-06,1,0
3,8,"US",2024-01-06,1,0
3,8,"Utah",2024-01-06,1,0
3,8,"California",2024-01-06,2,0
3,8,"Colorado",2024-01-06,2,0.25
3,8,"Connecticut",2024-01-06,2,0
3,8,"Georgia",2024-01-06,2,0
3,8,"Maryland",2024-01-06,2,0
3,8,"Michigan",2024-01-06,2,0
3,8,"Minnesota",2024-01-06,2,0
3,8,"New Mexico",2024-01-06,2,0
3,8,"New York",2024-01-06,2,0
3,8,"Oregon",2024-01-06,2,0
3,8,"Tennessee",2024-01-06,2,0
3,8,"US",2024-01-06,2,0
3,8,"Utah",2024-01-06,2,0
3,8,"California",2024-01-06,4,0
3,8,"Colorado",2024-01-06,4,0
3,8,"Connecticut",2024-01-06,4,0
3,8,"Georgia",2024-01-06,4,0
3,8,"Maryland",2024-01-06,4,0
3,8,"Michigan",2024-01-06,4,0
3,8,"Minnesota",2024-01-06,4,0
3,8,"New Mexico",2024-01-06,4,0
3,8,"New York",2024-01-06,4,0
3,8,"Oregon",2024-01-06,4,0
3,8,"Tennessee",2024-01-06,4,0
3,8,"US",2024-01-06,4,0
3,8,"Utah",2024-01-06,4,0
3,8,"California",2024-01-06,5,0
3,8,"Colorado",2024-01-06,5,0
3,8,"Connecticut",2024-01-06,5,0
3,8,"Georgia",2024-01-06,5,0
3,8,"Maryland",2024-01-06,5,0
3,8,"Michigan",2024-01-06,5,0
3,8,"Minnesota",2024-01-06,5,0
3,8,"New Mexico",2024-01-06,5,0
3,8,"New York",2024-01-06,5,0
3,8,"Oregon",2024-01-06,5,0
3,8,"Tennessee",2024-01-06,5,0
3,8,"US",2024-01-06,5,0
3,8,"Utah",2024-01-06,5,0
3,8,"California",2024-01-06,6,0
3,8,"Colorado",2024-01-06,6,1
3,8,"Connecticut",2024-01-06,6,0
3,8,"Georgia",2024-01-06,6,0
3,8,"Maryland",2024-01-06,6,0
3,8,"Michigan",2024-01-06,6,0
3,8,"Minnesota",2024-01-06,6,0
3,8,"New Mexico",2024-01-06,6,0
3,8,"New York",2024-01-06,6,0
3,8,"Oregon",2024-01-06,6,0
3,8,"Tennessee",2024-01-06,6,0
3,8,"US",2024-01-06,6,0
3,8,"Utah",2024-01-06,6,0
3,8,"California",2024-01-06,7,0
3,8,"Colorado",2024-01-06,7,0
3,8,"Connecticut",2024-01-06,7,0
3,8,"Georgia",2024-01-06,7,0
3,8,"Maryland",2024-01-06,7,0
3,8,"Michigan",2024-01-06,7,0
3,8,"Minnesota",2024-01-06,7,0
3,8,"New Mexico",2024-01-06,7,0
3,8,"New York",2024-01-06,7,0
3,8,"Oregon",2024-01-06,7,0
3,8,"Tennessee",2024-01-06,7,0
3,8,"US",2024-01-06,7,0
3,8,"Utah",2024-01-06,7,0
4,8,"California",2024-01-06,1,0
4,8,"Colorado",2024-01-06,1,0
4,8,"Connecticut",2024-01-06,1,0
4,8,"Georgia",2024-01-06,1,0
4,8,"Maryland",2024-01-06,1,0
4,8,"Michigan",2024-01-06,1,0
4,8,"Minnesota",2024-01-06,1,0
4,8,"New Mexico",2024-01-06,1,0
4,8,"New York",2024-01-06,1,0
4,8,"Oregon",2024-01-06,1,0
4,8,"Tennessee",2024-01-06,1,0
4,8,"US",2024-01-06,1,0
4,8,"Utah",2024-01-06,1,0
4,8,"California",2024-01-06,2,0
4,8,"Colorado",2024-01-06,2,0
4,8,"Connecticut",2024-01-06,2,0
4,8,"Georgia",2024-01-06,2,0
4,8,"Maryland",2024-01-06,2,0
4,8,"Michigan",2024-01-06,2,0
4,8,"Minnesota",2024-01-06,2,0
4,8,"New Mexico",2024-01-06,2,0
4,8,"New York",2024-01-06,2,0
4,8,"Oregon",2024-01-06,2,0
4,8,"Tennessee",2024-01-06,2,0
4,8,"US",2024-01-06,2,0
4,8,"Utah",2024-01-06,2,0
4,8,"California",2024-01-06,4,0
4,8,"Colorado",2024-01-06,4,0
4,8,"Connecticut",2024-01-06,4,0
4,8,"Georgia",2024-01-06,4,0
4,8,"Maryland",2024-01-06,4,0
4,8,"Michigan",2024-01-06,4,0
4,8,"Minnesota",2024-01-06,4,0
4,8,"New Mexico",2024-01-06,4,0
4,8,"New York",2024-01-06,4,0
4,8,"Oregon",2024-01-06,4,0
4,8,"Tennessee",2024-01-06,4,0
4,8,"US",2024-01-06,4,0
4,8,"Utah",2024-01-06,4,0
4,8,"California",2024-01-06,5,0
4,8,"Colorado",2024-01-06,5,0
4,8,"Connecticut",2024-01-06,5,0
4,8,"Georgia",2024-01-06,5,0
4,8,"Maryland",2024-01-06,5,0
4,8,"Michigan",2024-01-06,5,0
4,8,"Minnesota",2024-01-06,5,0
4,8,"New Mexico",2024-01-06,5,0
4,8,"New York",2024-01-06,5,0
4,8,"Oregon",2024-01-06,5,0
4,8,"Tennessee",2024-01-06,5,0
4,8,"US",2024-01-06,5,0
4,8,"Utah",2024-01-06,5,0
4,8,"California",2024-01-06,6,0
4,8,"Colorado",2024-01-06,6,0
