"value","type_id","model_name","target_end_date","scenario_id","horizon","location","age_group"
5727.1273430742,0.95,1,2023-11-18,2,1,"08","0-130"
6028.1424647379,0.975,1,2023-11-18,2,1,"08","0-130"
6251.1836480028,0.99,1,2023-11-18,2,1,"08","0-130"
33.5323225207,0.01,2,2023-11-18,2,1,"08","0-130"
65.0635027025,0.025,2,2023-11-18,2,1,"08","0-130"
181.5865307866,0.05,2,2023-11-18,2,1,"08","0-130"
509.6980585654,0.1,2,2023-11-18,2,1,"08","0-130"
1193.5948041965,0.25,2,2023-11-18,2,1,"08","0-130"
2365.0792119225,0.5,2,2023-11-18,2,1,"08","0-130"
3639.0448445633,0.75,2,2023-11-18,2,1,"08","0-130"
5725.5296171353,0.9,2,2023-11-18,2,1,"08","0-130"
6534.4037971905,0.95,2,2023-11-18,2,1,"08","0-130"
7279.8378198901,0.975,2,2023-11-18,2,1,"08","0-130"
7764.1611374207,0.99,2,2023-11-18,2,1,"08","0-130"
31.6259791432,0.01,3,2023-11-18,2,1,"08","0-130"
58.2481416482,0.025,3,2023-11-18,2,1,"08","0-130"
171.2532596653,0.05,3,2023-11-18,2,1,"08","0-130"
563.384096758,0.1,3,2023-11-18,2,1,"08","0-130"
1303.1828454798,0.25,3,2023-11-18,2,1,"08","0-130"
2438.0337595772,0.5,3,2023-11-18,2,1,"08","0-130"
3997.9867508089,0.75,3,2023-11-18,2,1,"08","0-130"
4622.5301733797,0.9,3,2023-11-18,2,1,"08","0-130"
4856.224027724,0.95,3,2023-11-18,2,1,"08","0-130"
4984.3276140695,0.975,3,2023-11-18,2,1,"08","0-130"
5110.5433645471,0.99,3,2023-11-18,2,1,"08","0-130"
50.2580735172,0.01,4,2023-11-18,2,1,"08","0-130"
91.9785505209,0.025,4,2023-11-18,2,1,"08","0-130"
277.7830507386,0.05,4,2023-11-18,2,1,"08","0-130"
881.6806457433,0.1,4,2023-11-18,2,1,"08","0-130"
2161.0576909458,0.25,4,2023-11-18,2,1,"08","0-130"
3900.7944695731,0.5,4,2023-11-18,2,1,"08","0-130"
6287.0592601794,0.75,4,2023-11-18,2,1,"08","0-130"
7279.8378198901,0.9,4,2023-11-18,2,1,"08","0-130"
7667.089516785,0.95,4,2023-11-18,2,1,"08","0-130"
7909.7685683742,0.975,4,2023-11-18,2,1,"08","0-130"
8209.6755745378,0.99,4,2023-11-18,2,1,"08","0-130"
37.8027103326,0.01,5,2023-11-18,2,1,"08","0-130"
67.663340489,0.025,5,2023-11-18,2,1,"08","0-130"
196.9630260374,0.05,5,2023-11-18,2,1,"08","0-130"
665.8897648508,0.1,5,2023-11-18,2,1,"08","0-130"
1606.3862597123,0.25,5,2023-11-18,2,1,"08","0-130"
3034.265687797,0.5,5,2023-11-18,2,1,"08","0-130"
4954.1808298262,0.75,5,2023-11-18,2,1,"08","0-130"
5727.1273430742,0.9,5,2023-11-18,2,1,"08","0-130"
6028.1424647379,0.95,5,2023-11-18,2,1,"08","0-130"
6190.9057483468,0.975,5,2023-11-18,2,1,"08","0-130"
6371.7394473148,0.99,5,2023-11-18,2,1,"08","0-130"
22.478489936,0.01,6,2023-11-18,2,1,"08","0-130"
