"value","type_id","model_name","target_end_date","scenario_id","horizon","location","age_group"
368.6267411462,0.975,1,2023-11-18,2,1,"27","0-130"
411.6665532235,0.99,1,2023-11-18,2,1,"27","0-130"
19.5446491305,0.01,2,2023-11-18,2,1,"27","0-130"
23.8785606941,0.025,2,2023-11-18,2,1,"27","0-130"
32.2651598261,0.05,2,2023-11-18,2,1,"27","0-130"
44.8172406937,0.1,2,2023-11-18,2,1,"27","0-130"
73.6884718753,0.25,2,2023-11-18,2,1,"27","0-130"
130.9696102693,0.5,2,2023-11-18,2,1,"27","0-130"
219.5089927788,0.75,2,2023-11-18,2,1,"27","0-130"
329.0252901675,0.9,2,2023-11-18,2,1,"27","0-130"
392.7623220811,0.95,2,2023-11-18,2,1,"27","0-130"
420.3065229877,0.975,2,2023-11-18,2,1,"27","0-130"
446.4869847236,0.99,2,2023-11-18,2,1,"27","0-130"
29.9240293682,0.01,3,2023-11-18,2,1,"27","0-130"
31.9053009604,0.025,3,2023-11-18,2,1,"27","0-130"
36.9675849074,0.05,3,2023-11-18,2,1,"27","0-130"
48.096747176,0.1,3,2023-11-18,2,1,"27","0-130"
78.6011263269,0.25,3,2023-11-18,2,1,"27","0-130"
129.1668587524,0.5,3,2023-11-18,2,1,"27","0-130"
199.4608184261,0.75,3,2023-11-18,2,1,"27","0-130"
278.4244321019,0.9,3,2023-11-18,2,1,"27","0-130"
308.0484150922,0.95,3,2023-11-18,2,1,"27","0-130"
353.0871968783,0.975,3,2023-11-18,2,1,"27","0-130"
370.0888906946,0.99,3,2023-11-18,2,1,"27","0-130"
48.4995800211,0.01,4,2023-11-18,2,1,"27","0-130"
57.5812519306,0.025,4,2023-11-18,2,1,"27","0-130"
73.7731267605,0.05,4,2023-11-18,2,1,"27","0-130"
83.3340291421,0.1,4,2023-11-18,2,1,"27","0-130"
138.7788277282,0.25,4,2023-11-18,2,1,"27","0-130"
220.06655109,0.5,4,2023-11-18,2,1,"27","0-130"
346.0732151985,0.75,4,2023-11-18,2,1,"27","0-130"
420.3065229877,0.9,4,2023-11-18,2,1,"27","0-130"
439.8786384739,0.95,4,2023-11-18,2,1,"27","0-130"
456.3995040981,0.975,4,2023-11-18,2,1,"27","0-130"
468.5482243018,0.99,4,2023-11-18,2,1,"27","0-130"
40.1642492354,0.01,5,2023-11-18,2,1,"27","0-130"
42.9435594214,0.025,5,2023-11-18,2,1,"27","0-130"
48.5068786857,0.05,5,2023-11-18,2,1,"27","0-130"
61.4196536457,0.1,5,2023-11-18,2,1,"27","0-130"
104.8506863858,0.25,5,2023-11-18,2,1,"27","0-130"
162.4212216024,0.5,5,2023-11-18,2,1,"27","0-130"
253.1873850051,0.75,5,2023-11-18,2,1,"27","0-130"
339.5693612027,0.9,5,2023-11-18,2,1,"27","0-130"
368.6267411462,0.95,5,2023-11-18,2,1,"27","0-130"
407.9197509584,0.975,5,2023-11-18,2,1,"27","0-130"
419.1601577537,0.99,5,2023-11-18,2,1,"27","0-130"
17.3574863743,0.01,6,2023-11-18,2,1,"27","0-130"
18.5371367598,0.025,6,2023-11-18,2,1,"27","0-130"
22.5907937989,0.05,6,2023-11-18,2,1,"27","0-130"
30.1712411518,0.1,6,2023-11-18,2,1,"27","0-130"
48.4457249067,0.25,6,2023-11-18,2,1,"27","0-130"
85.1056506245,0.5,6,2023-11-18,2,1,"27","0-130"
127.2256118922,0.75,6,2023-11-18,2,1,"27","0-130"
191.2014866998,0.9,6,2023-11-18,2,1,"27","0-130"
225.2937025322,0.95,6,2023-11-18,2,1,"27","0-130"
257.0038123024,0.975,6,2023-11-18,2,1,"27","0-130"
270.0861652584,0.99,6,2023-11-18,2,1,"27","0-130"
19.683809501,0.01,7,2023-11-18,2,1,"27","0-130"
20.8670424993,0.025,7,2023-11-18,2,1,"27","0-130"
25.428291129,0.05,7,2023-11-18,2,1,"27","0-130"
34.7738407063,0.1,7,2023-11-18,2,1,"27","0-130"
52.351566268,0.25,7,2023-11-18,2,1,"27","0-130"
95.9124959025,0.5,7,2023-11-18,2,1,"27","0-130"
145.7342518471,0.75,7,2023-11-18,2,1,"27","0-130"
217.2795030011,0.9,7,2023-11-18,2,1,"27","0-130"
247.4700890382,0.95,7,2023-11-18,2,1,"27","0-130"
298.2546427982,0.975,7,2023-11-18,2,1,"27","0-130"
321.0176236356,0.99,7,2023-11-18,2,1,"27","0-130"
21.3376837736,0.01,1,2023-11-18,3,1,"27","0-130"
27.9475232463,0.025,1,2023-11-18,3,1,"27","0-130"
34.0738844587,0.05,1,2023-11-18,3,1,"27","0-130"
41.6151940745,0.1,1,2023-11-18,3,1,"27","0-130"
68.9625823269,0.25,1,2023-11-18,3,1,"27","0-130"
122.2735911386,0.5,1,2023-11-18,3,1,"27","0-130"
200.6029947952,0.75,1,2023-11-18,3,1,"27","0-130"
274.675655922,0.9,1,2023-11-18,3,1,"27","0-130"
306.4466540894,0.95,1,2023-11-18,3,1,"27","0-130"
339.9971350249,0.975,1,2023-11-18,3,1,"27","0-130"
378.2225330763,0.99,1,2023-11-18,3,1,"27","0-130"
20.1669676658,0.01,2,2023-11-18,3,1,"27","0-130"
24.9512935415,0.025,2,2023-11-18,3,1,"27","0-130"
31.0965791847,0.05,2,2023-11-18,3,1,"27","0-130"
41.0350181483,0.1,2,2023-11-18,3,1,"27","0-130"
69.027458594,0.25,2,2023-11-18,3,1,"27","0-130"
131.4555501405,0.5,2,2023-11-18,3,1,"27","0-130"
210.6939353683,0.75,2,2023-11-18,3,1,"27","0-130"
312.7161704123,0.9,2,2023-11-18,3,1,"27","0-130"
378.6239976886,0.95,2,2023-11-18,3,1,"27","0-130"
420.3506920944,0.975,2,2023-11-18,3,1,"27","0-130"
448.1333713251,0.99,2,2023-11-18,3,1,"27","0-130"
26.1291069339,0.01,3,2023-11-18,3,1,"27","0-130"
30.9918344296,0.025,3,2023-11-18,3,1,"27","0-130"
39.8190904529,0.05,3,2023-11-18,3,1,"27","0-130"
46.6181092458,0.1,3,2023-11-18,3,1,"27","0-130"
76.487162705,0.25,3,2023-11-18,3,1,"27","0-130"
129.268705514,0.5,3,2023-11-18,3,1,"27","0-130"
207.982142141,0.75,3,2023-11-18,3,1,"27","0-130"
261.768255719,0.9,3,2023-11-18,3,1,"27","0-130"
293.9365441385,0.95,3,2023-11-18,3,1,"27","0-130"
305.3584004489,0.975,3,2023-11-18,3,1,"27","0-130"
360.6078315798,0.99,3,2023-11-18,3,1,"27","0-130"
47.6907179191,0.01,4,2023-11-18,3,1,"27","0-130"
58.7731774335,0.025,4,2023-11-18,3,1,"27","0-130"
74.8188031973,0.05,4,2023-11-18,3,1,"27","0-130"
87.5580252254,0.1,4,2023-11-18,3,1,"27","0-130"
137.757417708,0.25,4,2023-11-18,3,1,"27","0-130"
219.7259831188,0.5,4,2023-11-18,3,1,"27","0-130"
345.1870304948,0.75,4,2023-11-18,3,1,"27","0-130"
415.5729386737,0.9,4,2023-11-18,3,1,"27","0-130"
434.4838954092,0.95,4,2023-11-18,3,1,"27","0-130"
458.1682381109,0.975,4,2023-11-18,3,1,"27","0-130"
466.5545049111,0.99,4,2023-11-18,3,1,"27","0-130"
36.2111166076,0.01,5,2023-11-18,3,1,"27","0-130"
38.0006918288,0.025,5,2023-11-18,3,1,"27","0-130"
51.6906576595,0.05,5,2023-11-18,3,1,"27","0-130"
59.1623340328,0.1,5,2023-11-18,3,1,"27","0-130"
97.716647448,0.25,5,2023-11-18,3,1,"27","0-130"
163.8362518877,0.5,5,2023-11-18,3,1,"27","0-130"
257.3864071069,0.75,5,2023-11-18,3,1,"27","0-130"
306.4466540894,0.9,5,2023-11-18,3,1,"27","0-130"
339.9971350249,0.95,5,2023-11-18,3,1,"27","0-130"
349.6330181336,0.975,5,2023-11-18,3,1,"27","0-130"
435.4015629616,0.99,5,2023-11-18,3,1,"27","0-130"
12.6683764084,0.01,6,2023-11-18,3,1,"27","0-130"
21.8782714021,0.025,6,2023-11-18,3,1,"27","0-130"
22.9132890936,0.05,6,2023-11-18,3,1,"27","0-130"
28.3065757357,0.1,6,2023-11-18,3,1,"27","0-130"
47.1205203944,0.25,6,2023-11-18,3,1,"27","0-130"
81.8911170472,0.5,6,2023-11-18,3,1,"27","0-130"
141.4403687314,0.75,6,2023-11-18,3,1,"27","0-130"
181.763735288,0.9,6,2023-11-18,3,1,"27","0-130"
209.9344731669,0.95,6,2023-11-18,3,1,"27","0-130"
222.0869101365,0.975,6,2023-11-18,3,1,"27","0-130"
229.0148685546,0.99,6,2023-11-18,3,1,"27","0-130"
16.0470972602,0.01,7,2023-11-18,3,1,"27","0-130"
23.9829770303,0.025,7,2023-11-18,3,1,"27","0-130"
27.9475232463,0.05,7,2023-11-18,3,1,"27","0-130"
34.0738844587,0.1,7,2023-11-18,3,1,"27","0-130"
55.2576779621,0.25,7,2023-11-18,3,1,"27","0-130"
94.7011591402,0.5,7,2023-11-18,3,1,"27","0-130"
158.5778771751,0.75,7,2023-11-18,3,1,"27","0-130"
217.0898573486,0.9,7,2023-11-18,3,1,"27","0-130"
247.8759532521,0.95,7,2023-11-18,3,1,"27","0-130"
261.0837827641,0.975,7,2023-11-18,3,1,"27","0-130"
285.8141001981,0.99,7,2023-11-18,3,1,"27","0-130"
25.4246557182,0.01,1,2023-11-18,4,1,"27","0-130"
28.9881516171,0.025,1,2023-11-18,4,1,"27","0-130"
38.8856193838,0.05,1,2023-11-18,4,1,"27","0-130"
46.3344789675,0.1,1,2023-11-18,4,1,"27","0-130"
72.8293993893,0.25,1,2023-11-18,4,1,"27","0-130"
129.9530417397,0.5,1,2023-11-18,4,1,"27","0-130"
222.9539036881,0.75,1,2023-11-18,4,1,"27","0-130"
295.1147873824,0.9,1,2023-11-18,4,1,"27","0-130"
334.5933024873,0.95,1,2023-11-18,4,1,"27","0-130"
403.5289393421,0.975,1,2023-11-18,4,1,"27","0-130"
415.9526548313,0.99,1,2023-11-18,4,1,"27","0-130"
24.2787525519,0.01,2,2023-11-18,4,1,"27","0-130"
28.0822777396,0.025,2,2023-11-18,4,1,"27","0-130"
34.9433505331,0.05,2,2023-11-18,4,1,"27","0-130"
46.5755253394,0.1,2,2023-11-18,4,1,"27","0-130"
74.144799688,0.25,2,2023-11-18,4,1,"27","0-130"
135.9956886458,0.5,2,2023-11-18,4,1,"27","0-130"
229.0974867474,0.75,2,2023-11-18,4,1,"27","0-130"
328.8982895016,0.9,2,2023-11-18,4,1,"27","0-130"
402.7839438729,0.95,2,2023-11-18,4,1,"27","0-130"
432.4186507499,0.975,2,2023-11-18,4,1,"27","0-130"
458.0131573616,0.99,2,2023-11-18,4,1,"27","0-130"
33.6314803352,0.01,3,2023-11-18,4,1,"27","0-130"
35.8067044857,0.025,3,2023-11-18,4,1,"27","0-130"
38.8014798111,0.05,3,2023-11-18,4,1,"27","0-130"
52.1303451079,0.1,3,2023-11-18,4,1,"27","0-130"
83.5711270402,0.25,3,2023-11-18,4,1,"27","0-130"
139.5495975807,0.5,3,2023-11-18,4,1,"27","0-130"
224.0105089397,0.75,3,2023-11-18,4,1,"27","0-130"
290.6219111496,0.9,3,2023-11-18,4,1,"27","0-130"
330.6803138163,0.95,3,2023-11-18,4,1,"27","0-130"
356.5557418137,0.975,3,2023-11-18,4,1,"27","0-130"
378.9518918083,0.99,3,2023-11-18,4,1,"27","0-130"
47.8404741165,0.01,4,2023-11-18,4,1,"27","0-130"
59.0573033753,0.025,4,2023-11-18,4,1,"27","0-130"
75.7627719545,0.05,4,2023-11-18,4,1,"27","0-130"
87.1533224312,0.1,4,2023-11-18,4,1,"27","0-130"
137.9907801409,0.25,4,2023-11-18,4,1,"27","0-130"
221.6666575526,0.5,4,2023-11-18,4,1,"27","0-130"
348.4938222189,0.75,4,2023-11-18,4,1,"27","0-130"
432.4186507499,0.9,4,2023-11-18,4,1,"27","0-130"
456.7582931114,0.95,4,2023-11-18,4,1,"27","0-130"
459.8954537368,0.975,4,2023-11-18,4,1,"27","0-130"
471.9803786118,0.99,4,2023-11-18,4,1,"27","0-130"
42.9014940259,0.01,5,2023-11-18,4,1,"27","0-130"
45.6571587163,0.025,5,2023-11-18,4,1,"27","0-130"
48.6148080051,0.05,5,2023-11-18,4,1,"27","0-130"
65.375070832,0.1,5,2023-11-18,4,1,"27","0-130"
105.6872717741,0.25,5,2023-11-18,4,1,"27","0-130"
179.5672296973,0.5,5,2023-11-18,4,1,"27","0-130"
262.0559162439,0.75,5,2023-11-18,4,1,"27","0-130"
334.5933024873,0.9,5,2023-11-18,4,1,"27","0-130"
403.5289393421,0.95,5,2023-11-18,4,1,"27","0-130"
409.2625091535,0.975,5,2023-11-18,4,1,"27","0-130"
429.3329461868,0.99,5,2023-11-18,4,1,"27","0-130"
22.4378928295,0.01,6,2023-11-18,4,1,"27","0-130"
23.3744174888,0.025,6,2023-11-18,4,1,"27","0-130"
27.2470453006,0.05,6,2023-11-18,4,1,"27","0-130"
32.8379833595,0.1,6,2023-11-18,4,1,"27","0-130"
53.6741092369,0.25,6,2023-11-18,4,1,"27","0-130"
84.6619182198,0.5,6,2023-11-18,4,1,"27","0-130"
158.9802803173,0.75,6,2023-11-18,4,1,"27","0-130"
213.868413634,0.9,6,2023-11-18,4,1,"27","0-130"
231.8554636552,0.95,6,2023-11-18,4,1,"27","0-130"
247.1076658473,0.975,6,2023-11-18,4,1,"27","0-130"
269.2649403765,0.99,6,2023-11-18,4,1,"27","0-130"
24.3614666444,0.01,7,2023-11-18,4,1,"27","0-130"
25.9562502551,0.025,7,2023-11-18,4,1,"27","0-130"
28.9881516171,0.05,7,2023-11-18,4,1,"27","0-130"
38.8856193838,0.1,7,2023-11-18,4,1,"27","0-130"
61.4549823063,0.25,7,2023-11-18,4,1,"27","0-130"
99.531965464,0.5,7,2023-11-18,4,1,"27","0-130"
185.9651016354,0.75,7,2023-11-18,4,1,"27","0-130"
246.650519812,0.9,7,2023-11-18,4,1,"27","0-130"
257.8316882905,0.95,7,2023-11-18,4,1,"27","0-130"
303.848974474,0.975,7,2023-11-18,4,1,"27","0-130"
328.5708374297,0.99,7,2023-11-18,4,1,"27","0-130"
21.3267938215,0.01,1,2023-11-18,5,1,"27","0-130"
27.2130274616,0.025,1,2023-11-18,5,1,"27","0-130"
33.8248733734,0.05,1,2023-11-18,5,1,"27","0-130"
44.1732602973,0.1,1,2023-11-18,5,1,"27","0-130"
77.3792178267,0.25,1,2023-11-18,5,1,"27","0-130"
128.1894404038,0.5,1,2023-11-18,5,1,"27","0-130"
218.9193050443,0.75,1,2023-11-18,5,1,"27","0-130"
292.0081968237,0.9,1,2023-11-18,5,1,"27","0-130"
331.7721045537,0.95,1,2023-11-18,5,1,"27","0-130"
353.5932683001,0.975,1,2023-11-18,5,1,"27","0-130"
404.6329033465,0.99,1,2023-11-18,5,1,"27","0-130"
19.9100136346,0.01,2,2023-11-18,5,1,"27","0-130"
25.7046803676,0.025,2,2023-11-18,5,1,"27","0-130"
32.3606250791,0.05,2,2023-11-18,5,1,"27","0-130"
44.697204737,0.1,2,2023-11-18,5,1,"27","0-130"
79.0211198038,0.25,2,2023-11-18,5,1,"27","0-130"
133.579762329,0.5,2,2023-11-18,5,1,"27","0-130"
229.4901859838,0.75,2,2023-11-18,5,1,"27","0-130"
327.7246699621,0.9,2,2023-11-18,5,1,"27","0-130"
395.0383873978,0.95,2,2023-11-18,5,1,"27","0-130"
435.3626096937,0.975,2,2023-11-18,5,1,"27","0-130"
457.4796325382,0.99,2,2023-11-18,5,1,"27","0-130"
26.4257734433,0.01,3,2023-11-18,5,1,"27","0-130"
32.1847748034,0.025,3,2023-11-18,5,1,"27","0-130"
35.8758000346,0.05,3,2023-11-18,5,1,"27","0-130"
51.8617472663,0.1,3,2023-11-18,5,1,"27","0-130"
87.3064315126,0.25,3,2023-11-18,5,1,"27","0-130"
133.6512424842,0.5,3,2023-11-18,5,1,"27","0-130"
209.8537094509,0.75,3,2023-11-18,5,1,"27","0-130"
280.4903641657,0.9,3,2023-11-18,5,1,"27","0-130"
303.699014538,0.95,3,2023-11-18,5,1,"27","0-130"
335.1317040743,0.975,3,2023-11-18,5,1,"27","0-130"
376.3583286538,0.99,3,2023-11-18,5,1,"27","0-130"
49.7379984776,0.01,4,2023-11-18,5,1,"27","0-130"
60.3344246438,0.025,4,2023-11-18,5,1,"27","0-130"
75.3270160986,0.05,4,2023-11-18,5,1,"27","0-130"
