"value","type_id","model_name","target_end_date","scenario_id","horizon","location","age_group"
266.7751037091,0.1,4,,3,,"49","0-130"
266.7751037091,0.25,4,,3,,"49","0-130"
266.7751037091,0.5,4,,3,,"49","0-130"
266.7751037091,0.75,4,,3,,"49","0-130"
266.7751037091,0.9,4,,3,,"49","0-130"
266.7751037091,0.95,4,,3,,"49","0-130"
266.7751037091,0.975,4,,3,,"49","0-130"
266.7751037091,0.99,4,,3,,"49","0-130"
242.0766049912,0.01,5,,3,,"49","0-130"
242.0766049912,0.025,5,,3,,"49","0-130"
242.0766049912,0.05,5,,3,,"49","0-130"
242.0766049912,0.1,5,,3,,"49","0-130"
242.0766049912,0.25,5,,3,,"49","0-130"
242.0766049912,0.5,5,,3,,"49","0-130"
242.0766049912,0.75,5,,3,,"49","0-130"
242.0766049912,0.9,5,,3,,"49","0-130"
242.0766049912,0.95,5,,3,,"49","0-130"
242.0766049912,0.975,5,,3,,"49","0-130"
242.0766049912,0.99,5,,3,,"49","0-130"
186.8831390532,0.01,6,,3,,"49","0-130"
186.8831390532,0.025,6,,3,,"49","0-130"
186.8831390532,0.05,6,,3,,"49","0-130"
186.8831390532,0.1,6,,3,,"49","0-130"
186.8831390532,0.25,6,,3,,"49","0-130"
186.8831390532,0.5,6,,3,,"49","0-130"
186.8831390532,0.75,6,,3,,"49","0-130"
186.8831390532,0.9,6,,3,,"49","0-130"
186.8831390532,0.95,6,,3,,"49","0-130"
186.8831390532,0.975,6,,3,,"49","0-130"
186.8831390532,0.99,6,,3,,"49","0-130"
223.1384680295,0.01,7,,3,,"49","0-130"
223.1384680295,0.025,7,,3,,"49","0-130"
223.1384680295,0.05,7,,3,,"49","0-130"
223.1384680295,0.1,7,,3,,"49","0-130"
223.1384680295,0.25,7,,3,,"49","0-130"
223.1384680295,0.5,7,,3,,"49","0-130"
223.1384680295,0.75,7,,3,,"49","0-130"
223.1384680295,0.9,7,,3,,"49","0-130"
223.1384680295,0.95,7,,3,,"49","0-130"
223.1384680295,0.975,7,,3,,"49","0-130"
223.1384680295,0.99,7,,3,,"49","0-130"
176.2799099014,0.01,1,,4,,"49","0-130"
177.5744863205,0.025,1,,4,,"49","0-130"
179.7321136857,0.05,1,,4,,"49","0-130"
184.047368416,0.1,1,,4,,"49","0-130"
196.9931326069,0.25,1,,4,,"49","0-130"
218.5694062584,0.5,1,,4,,"49","0-130"
236.432393203,0.75,1,,4,,"49","0-130"
247.1501853698,0.9,1,,4,,"49","0-130"
250.7227827587,0.95,1,,4,,"49","0-130"
252.5090814531,0.975,1,,4,,"49","0-130"
253.5808606698,0.99,1,,4,,"49","0-130"
175.4168589554,0.01,2,,4,,"49","0-130"
175.4168589554,0.025,2,,4,,"49","0-130"
175.4168589554,0.05,2,,4,,"49","0-130"
175.4168589554,0.1,2,,4,,"49","0-130"
175.4168589554,0.25,2,,4,,"49","0-130"
218.5694062584,0.5,2,,4,,"49","0-130"
254.2953801476,0.75,2,,4,,"49","0-130"
260.8184941743,0.9,2,,4,,"49","0-130"
262.9928655166,0.95,2,,4,,"49","0-130"
264.0800511877,0.975,2,,4,,"49","0-130"
264.7323625904,0.99,2,,4,,"49","0-130"
265.1672368588,0.01,4,,4,,"49","0-130"
265.1672368588,0.025,4,,4,,"49","0-130"
265.1672368588,0.05,4,,4,,"49","0-130"
265.1672368588,0.1,4,,4,,"49","0-130"
265.1672368588,0.25,4,,4,,"49","0-130"
265.1672368588,0.5,4,,4,,"49","0-130"
265.1672368588,0.75,4,,4,,"49","0-130"
265.1672368588,0.9,4,,4,,"49","0-130"
265.1672368588,0.95,4,,4,,"49","0-130"
265.1672368588,0.975,4,,4,,"49","0-130"
265.1672368588,0.99,4,,4,,"49","0-130"
254.2953801476,0.01,5,,4,,"49","0-130"
254.2953801476,0.025,5,,4,,"49","0-130"
254.2953801476,0.05,5,,4,,"49","0-130"
254.2953801476,0.1,5,,4,,"49","0-130"
254.2953801476,0.25,5,,4,,"49","0-130"
254.2953801476,0.5,5,,4,,"49","0-130"
254.2953801476,0.75,5,,4,,"49","0-130"
254.2953801476,0.9,5,,4,,"49","0-130"
254.2953801476,0.95,5,,4,,"49","0-130"
254.2953801476,0.975,5,,4,,"49","0-130"
254.2953801476,0.99,5,,4,,"49","0-130"
175.4168589554,0.01,6,,4,,"49","0-130"
175.4168589554,0.025,6,,4,,"49","0-130"
175.4168589554,0.05,6,,4,,"49","0-130"
175.4168589554,0.1,6,,4,,"49","0-130"
175.4168589554,0.25,6,,4,,"49","0-130"
175.4168589554,0.5,6,,4,,"49","0-130"
175.4168589554,0.75,6,,4,,"49","0-130"
175.4168589554,0.9,6,,4,,"49","0-130"
175.4168589554,0.95,6,,4,,"49","0-130"
175.4168589554,0.975,6,,4,,"49","0-130"
175.4168589554,0.99,6,,4,,"49","0-130"
218.5694062584,0.01,7,,4,,"49","0-130"
218.5694062584,0.025,7,,4,,"49","0-130"
218.5694062584,0.05,7,,4,,"49","0-130"
218.5694062584,0.1,7,,4,,"49","0-130"
218.5694062584,0.25,7,,4,,"49","0-130"
218.5694062584,0.5,7,,4,,"49","0-130"
218.5694062584,0.75,7,,4,,"49","0-130"
218.5694062584,0.9,7,,4,,"49","0-130"
218.5694062584,0.95,7,,4,,"49","0-130"
218.5694062584,0.975,7,,4,,"49","0-130"
218.5694062584,0.99,7,,4,,"49","0-130"
164.3671127582,0.01,1,,5,,"49","0-130"
165.6800483032,0.025,1,,5,,"49","0-130"
167.8682742114,0.05,1,,5,,"49","0-130"
172.2447260279,0.1,1,,5,,"49","0-130"
185.3740814773,0.25,1,,5,,"49","0-130"
207.2563405596,0.5,1,,5,,"49","0-130"
237.8807254768,0.75,1,,5,,"49","0-130"
256.2553564271,0.9,1,,5,,"49","0-130"
262.3802334106,0.95,1,,5,,"49","0-130"
265.4426719023,0.975,1,,5,,"49","0-130"
267.2801349973,0.99,1,,5,,"49","0-130"
163.491822395,0.01,2,,5,,"49","0-130"
163.491822395,0.025,2,,5,,"49","0-130"
163.491822395,0.05,2,,5,,"49","0-130"
163.491822395,0.1,2,,5,,"49","0-130"
163.491822395,0.25,2,,5,,"49","0-130"
207.2563405596,0.5,2,,5,,"49","0-130"
268.505110394,0.75,2,,5,,"49","0-130"
273.0471105267,0.9,2,,5,,"49","0-130"
274.561110571,0.95,2,,5,,"49","0-130"
275.3181105931,0.975,2,,5,,"49","0-130"
275.7723106064,0.99,2,,5,,"49","0-130"
276.0751106152,0.01,4,,5,,"49","0-130"
276.0751106152,0.025,4,,5,,"49","0-130"
276.0751106152,0.05,4,,5,,"49","0-130"
276.0751106152,0.1,4,,5,,"49","0-130"
276.0751106152,0.25,4,,5,,"49","0-130"
276.0751106152,0.5,4,,5,,"49","0-130"
276.0751106152,0.75,4,,5,,"49","0-130"
276.0751106152,0.9,4,,5,,"49","0-130"
276.0751106152,0.95,4,,5,,"49","0-130"
276.0751106152,0.975,4,,5,,"49","0-130"
276.0751106152,0.99,4,,5,,"49","0-130"
268.505110394,0.01,5,,5,,"49","0-130"
268.505110394,0.025,5,,5,,"49","0-130"
268.505110394,0.05,5,,5,,"49","0-130"
268.505110394,0.1,5,,5,,"49","0-130"
268.505110394,0.25,5,,5,,"49","0-130"
268.505110394,0.5,5,,5,,"49","0-130"
268.505110394,0.75,5,,5,,"49","0-130"
268.505110394,0.9,5,,5,,"49","0-130"
268.505110394,0.95,5,,5,,"49","0-130"
268.505110394,0.975,5,,5,,"49","0-130"
268.505110394,0.99,5,,5,,"49","0-130"
163.491822395,0.01,6,,5,,"49","0-130"
163.491822395,0.025,6,,5,,"49","0-130"
163.491822395,0.05,6,,5,,"49","0-130"
163.491822395,0.1,6,,5,,"49","0-130"
163.491822395,0.25,6,,5,,"49","0-130"
163.491822395,0.5,6,,5,,"49","0-130"
163.491822395,0.75,6,,5,,"49","0-130"
163.491822395,0.9,6,,5,,"49","0-130"
163.491822395,0.95,6,,5,,"49","0-130"
163.491822395,0.975,6,,5,,"49","0-130"
163.491822395,0.99,6,,5,,"49","0-130"
207.2563405596,0.01,7,,5,,"49","0-130"
207.2563405596,0.025,7,,5,,"49","0-130"
207.2563405596,0.05,7,,5,,"49","0-130"
207.2563405596,0.1,7,,5,,"49","0-130"
207.2563405596,0.25,7,,5,,"49","0-130"
207.2563405596,0.5,7,,5,,"49","0-130"
207.2563405596,0.75,7,,5,,"49","0-130"
207.2563405596,0.9,7,,5,,"49","0-130"
207.2563405596,0.95,7,,5,,"49","0-130"
207.2563405596,0.975,7,,5,,"49","0-130"
207.2563405596,0.99,7,,5,,"49","0-130"
